PID,Code,Generic,INNCode,Concentration,Description,SID,UnitPrice,MarketShare,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1491,0.0,0,0,0,0,1,0,0,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1592,0.0,0,0,0,1,0,0,0,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1599,0.0,0,0,0,1,0,0,0,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1605,0.0,0,0,0,1,0,0,0,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1612,0.0,0,0,0,1,0,0,0,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",60.0,0.1021,100.0,0,0,0,0,0,0,0,1,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",60.0,0.1921,0.0,0,0,0,1,0,0,0,0,0
985.0,Amx/Clv-500/125-(B)-21,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,TBC,21.0,0.0595238095238,0.0,0,0,0,0,0,1,0,0,0
985.0,Amx/Clv-500/125-(B)-21,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,TBC,21.0,0.06571428571428,0.0,0,0,0,0,0,1,0,0,0
985.0,Amx/Clv-500/125-(B)-21,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,TBC,21.0,0.07190476190476,0.0,0,0,0,0,0,1,0,0,0
985.0,Amx/Clv-500/125-(B)-21,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,TBC,21.0,0.07761904761904,0.0,0,0,0,0,0,1,0,0,0
985.0,Amx/Clv-500/125-(B)-21,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,TBC,21.0,0.12523809523809,0.0,0,0,0,0,0,1,1,0,0
985.0,Amx/Clv-500/125-(B)-21,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,TBC,21.0,0.13809523809523,0.0,0,0,0,0,0,1,1,0,0
985.0,Amx/Clv-500/125-(B)-21,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,TBC,21.0,0.15095238095238,0.0,0,0,0,0,0,1,1,0,0
985.0,Amx/Clv-500/125-(B)-21,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,TBC,21.0,0.16285714285714,0.0,0,0,0,0,0,1,1,0,0
813.0,Amx/Clv-875/125-(B)-12,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg),50.0,0.14083333333333,0.0,0,0,0,0,0,0,0,1,0
813.0,Amx/Clv-875/125-(B)-12,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg),50.0,0.14083333333333,0.0,0,0,0,0,0,1,1,0,0
813.0,Amx/Clv-875/125-(B)-12,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg),50.0,0.1575,0.0,0,0,0,0,1,0,0,0,0
813.0,Amx/Clv-875/125-(B)-12,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg),50.0,0.1575,0.0,0,0,0,1,0,0,0,0,0
813.0,Amx/Clv-875/125-(B)-12,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg),50.0,0.16583333333333,0.0,0,1,1,0,0,0,0,0,0
813.0,Amx/Clv-875/125-(B)-12,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg),50.0,0.17333333333333,0.0,0,1,1,0,0,0,0,0,0
841.0,Amx/Clv-875/125-(B)-100,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg) ,17.0,0.213,0.0,0,0,0,0,0,0,0,1,0
841.0,Amx/Clv-875/125-(B)-100,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg) ,17.0,0.2475,0.0,0,0,0,0,1,0,0,0,0
841.0,Amx/Clv-875/125-(B)-100,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg) ,17.0,0.2485,0.0,0,0,0,0,1,0,0,0,0
841.0,Amx/Clv-875/125-(B)-100,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg) ,17.0,0.2495,0.0,0,0,0,0,1,0,0,0,0
841.0,Amx/Clv-875/125-(B)-100,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg) ,17.0,0.2505,0.0,0,0,0,0,1,0,0,0,0
841.0,Amx/Clv-875/125-(B)-100,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg) ,60.0,0.118,100.0,0,0,0,0,0,0,0,1,0
841.0,Amx/Clv-875/125-(B)-100,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg) ,60.0,0.229,0.0,0,0,0,0,1,0,0,0,0
841.0,Amx/Clv-875/125-(B)-100,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,Amoxicillin & Potassium clavulanate 1000mg film-coated tablets(equivalent to Co-Amoxiclav 875mg) ,60.0,0.229,0.0,0,0,0,1,0,0,0,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.084375,0.0,0,0,0,0,0,1,0,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.093125,0.0,0,0,0,0,0,1,0,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.101875,0.0,0,0,0,0,0,1,0,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.1125,0.0,0,0,0,0,0,1,0,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.135,0.0,0,0,0,0,0,1,0,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.135,0.0,0,0,0,0,0,1,1,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.14875,0.0,0,0,0,0,0,1,1,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.163125,0.0,0,0,0,0,0,1,1,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,21.0,0.18,0.0,0,0,0,0,0,1,1,0,0
986.0,Amx/Clv-875/125-(B)-16,Amx/Clv-875/125,Amoxicillin / Clavulanic acid,875 mg/125 mg,TBC,74.0,0.08875,0.0,0,0,0,0,0,1,0,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,0.0,0.0,0,0,0,0,0,0,0,1,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,0.0,0.0,0,0,0,0,1,0,0,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,0.00757978723404,100.0,0,0,0,0,0,1,0,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,4.78723404255319,0.0,0,0,0,0,0,1,1,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,4.78723404255319,0.0,0,0,0,0,1,0,0,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,7.57936170212765,0.0,0,0,0,0,1,0,0,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,7.57978723404255,0.0,0,0,0,0,0,1,1,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,15.95744680851063,0.0,0,0,0,0,0,0,0,1,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,70.0,15.95744680851063,0.0,0,0,0,0,1,0,0,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,83.0,0.0,100.0,0,0,0,0,0,0,0,1,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,83.0,0.00757978723404,0.0,0,0,0,0,0,1,1,0,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,83.0,2.12765957446808,100.0,0,0,0,0,0,0,0,1,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,83.0,4.78723404255319,100.0,0,0,0,0,0,0,0,1,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,83.0,7.57978723404255,0.0,0,0,0,0,0,0,0,1,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,83.0,7.57978723404255,100.0,0,0,0,0,0,0,0,1,0
850.0,Bdq-100-(L)-188,Bdq-100,Bedaquiline,100mg,Bedaquiline 100mg tablets - Each bottle contains 188 tablets ,83.0,15.95744680851063,100.0,0,0,0,0,0,0,0,1,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,0.9824,100.0,0,0,0,0,0,0,0,1,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,0.9824,100.0,0,0,0,0,0,1,1,0,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.0025,0.0,0,0,0,0,1,0,0,0,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.0948,0.0,0,0,0,0,0,1,0,0,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.0948,0.0,0,0,0,0,1,0,0,0,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.1666,0.0,0,0,0,0,0,0,0,1,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.2084,0.0,0,0,0,0,0,0,0,1,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.2086,0.0,0,0,0,0,0,0,0,1,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.2672,0.0,0,0,0,0,0,0,0,1,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.2672,0.0,0,0,0,0,1,0,0,0,0
562.0,Cfz-100-(L)-100,Cfz-100,Clofazimine,100 mg,Clofazimine 100mg capsules,58.0,1.2672,0.0,0,0,0,1,0,0,0,0,0
1081.0,Cfz-100-(B)-100,Cfz-100,Clofazimine,100mg,Each film coated tablet contains Clofazimine 100mg Ph.Int.,5.0,0.97,0.0,0,0,0,0,0,0,0,1,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,33.0,0.6336,0.0,0,0,0,0,0,0,0,1,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.4912,0.0,0,0,0,0,0,1,1,0,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.4912,100.0,0,0,0,0,0,0,0,1,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.501,0.0,0,0,0,0,1,0,0,0,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.5474,0.0,0,0,0,0,0,1,0,0,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.5474,0.0,0,0,0,0,1,0,0,0,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.5478,0.0,0,0,0,0,1,0,0,0,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.6043,0.0,0,0,0,0,0,0,0,1,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.6336,0.0,0,0,0,0,0,0,0,1,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.6336,0.0,0,0,0,0,1,0,0,0,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.6799,0.0,0,0,0,0,0,0,0,1,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.7129,0.0,0,0,0,0,0,0,0,1,0
819.0,Cfz-50-(L)-100,Cfz-50,Clofazimine,50mg,Clofazimine 50mg capsules,58.0,0.7129,0.0,0,0,0,0,1,0,0,0,0
1080.0,Cfz-50-(B)-100,Cfz-50,Clofazimine,50mg,Each film coated tablet contains Clofazimine 50mg Ph.Int,5.0,0.4862,0.0,0,0,0,0,0,0,0,1,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),17.0,0.27214285714285,0.0,0,0,0,1,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),17.0,0.27714285714285,0.0,0,0,0,1,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),17.0,0.28214285714285,0.0,0,0,0,1,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),17.0,0.28642857142857,0.0,0,0,0,1,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),17.0,0.29357142857142,0.0,0,1,1,0,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),17.0,0.30642857142857,0.0,0,1,1,0,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.11428571428571,0.0,0,0,0,0,0,1,1,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.11785714285714,0.0,0,0,0,0,0,1,1,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.12142857142857,0.0,0,0,0,0,0,1,1,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.12857142857142,0.0,0,0,0,0,0,1,1,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.12857142857142,0.0,0,0,0,0,1,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.13214285714285,0.0,0,0,0,0,1,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.13571428571428,0.0,0,0,0,0,1,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.13571428571428,0.0,0,0,0,1,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.13928571428571,0.0,0,0,0,1,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.14285714285714,0.0,0,0,0,0,1,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.14285714285714,0.0,0,0,0,1,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.15,0.0,0,0,0,1,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.15,0.0,0,1,1,0,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.15357142857142,0.0,0,1,1,0,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.15714285714285,0.0,0,1,1,0,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),59.0,0.16428571428571,0.0,0,1,1,0,0,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),75.0,0.095,0.0,0,0,0,0,1,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),75.0,0.10142857142857,0.0,0,0,0,0,1,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),75.0,0.115,0.0,0,0,0,0,1,0,0,0,0
696.0,Clr-250-(B)-14,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 7 blister (14 Tablets),75.0,0.12214285714285,0.0,0,0,0,0,1,0,0,0,0
701.0,Clr-250-(B)-20,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 10 blister (20 Tablets),17.0,0.2935,0.0,0,1,1,0,0,0,0,0,0
701.0,Clr-250-(B)-20,Clr-250,Clarithromycin,250,Clarithromycin 250mg - 2 x 10 blister (20 Tablets),17.0,0.3065,0.0,0,1,1,0,0,0,0,0,0
989.0,Clr-250-(B)-10,Clr-250,Clarithromycin,250 mg,TBC,17.0,0.171,0.0,0,0,0,0,0,1,1,0,0
989.0,Clr-250-(B)-10,Clr-250,Clarithromycin,250 mg,TBC,17.0,0.175,0.0,0,0,0,0,0,1,1,0,0
989.0,Clr-250-(B)-10,Clr-250,Clarithromycin,250 mg,TBC,17.0,0.18,0.0,0,0,0,0,0,1,1,0,0
989.0,Clr-250-(B)-10,Clr-250,Clarithromycin,250 mg,TBC,17.0,0.185,0.0,0,0,0,0,0,1,1,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.19428571428571,0.0,0,0,0,0,0,1,1,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.19785714285714,0.0,0,0,0,0,0,1,1,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.20142857142857,0.0,0,0,0,0,0,1,1,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.205,0.0,0,0,0,0,0,1,1,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.30857142857142,0.0,1,0,0,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.43,0.0,0,0,0,1,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.435,0.0,0,0,0,1,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.43928571428571,0.0,0,0,0,1,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.44428571428571,0.0,0,0,0,1,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.49928571428571,0.0,0,1,1,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.52357142857142,0.0,0,1,1,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.53857142857142,0.0,0,1,1,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.54642857142857,0.0,0,0,0,0,0,0,0,1,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.58,0.0,0,1,1,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),17.0,0.60571428571428,0.0,0,1,1,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.20714285714285,0.0,0,0,0,0,1,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.21428571428571,0.0,0,0,0,0,1,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.21428571428571,0.0,0,0,0,1,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.22142857142857,0.0,0,0,0,0,1,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.22142857142857,0.0,0,0,0,1,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.22285714285714,0.0,1,0,0,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.22857142857142,0.0,0,0,0,0,1,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.22857142857142,0.0,0,0,0,1,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.22857142857142,0.0,0,1,1,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.22857142857142,0.0,1,0,0,0,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.23571428571428,0.0,0,0,0,1,0,0,0,0,0
639.0,Clr-500-(B)-14,Clr-500,Clarithromycin,500,Clarithromycin 500 mg - 2 x 7 blister (14 tablets),59.0,0.23571428571428,0.0,0,1,1,0,0,0,0,0,0
